Date_reported,Country_code,Country,Continent,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2024-01-28,VG,British Virgin Islands,North America,AMRO,3.0,7427,,64
2024-02-04,VG,British Virgin Islands,North America,AMRO,5.0,7432,,64
2024-02-11,VG,British Virgin Islands,North America,AMRO,4.0,7436,,64
2024-02-18,VG,British Virgin Islands,North America,AMRO,1.0,7437,,64
2024-02-25,VG,British Virgin Islands,North America,AMRO,5.0,7442,,64
2024-03-03,VG,British Virgin Islands,North America,AMRO,,7442,,64
2024-03-10,VG,British Virgin Islands,North America,AMRO,,7442,,64
2024-03-17,VG,British Virgin Islands,North America,AMRO,1.0,7443,,64
2024-03-24,VG,British Virgin Islands,North America,AMRO,1.0,7444,,64
2024-03-31,VG,British Virgin Islands,North America,AMRO,1.0,7445,,64
2024-04-07,VG,British Virgin Islands,North America,AMRO,1.0,7446,,64
2024-04-14,VG,British Virgin Islands,North America,AMRO,,7446,,64
2024-04-21,VG,British Virgin Islands,North America,AMRO,,7446,,64
2024-04-28,VG,British Virgin Islands,North America,AMRO,,7446,,64
2024-05-05,VG,British Virgin Islands,North America,AMRO,,7446,,64
2024-05-12,VG,British Virgin Islands,North America,AMRO,3.0,7449,,64
2024-05-19,VG,British Virgin Islands,North America,AMRO,13.0,7462,,64
2024-05-26,VG,British Virgin Islands,North America,AMRO,12.0,7474,,64
2024-06-02,VG,British Virgin Islands,North America,AMRO,8.0,7482,,64
2024-06-09,VG,British Virgin Islands,North America,AMRO,26.0,7508,,64
2024-06-16,VG,British Virgin Islands,North America,AMRO,17.0,7525,,64
2024-06-23,VG,British Virgin Islands,North America,AMRO,16.0,7541,,64
2024-06-30,VG,British Virgin Islands,North America,AMRO,11.0,7552,,64
2024-07-07,VG,British Virgin Islands,North America,AMRO,5.0,7557,,64
2024-07-14,VG,British Virgin Islands,North America,AMRO,,7557,,64
2024-07-21,VG,British Virgin Islands,North America,AMRO,,7557,,64
2024-07-28,VG,British Virgin Islands,North America,AMRO,,7557,,64
2024-08-04,VG,British Virgin Islands,North America,AMRO,,7557,,64
2024-08-11,VG,British Virgin Islands,North America,AMRO,,7557,,64
2024-08-18,VG,British Virgin Islands,North America,AMRO,,7557,,64
2024-08-25,VG,British Virgin Islands,North America,AMRO,,7557,,64
2024-09-01,VG,British Virgin Islands,North America,AMRO,,7557,,64
2020-01-05,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-01-12,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-01-19,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-01-26,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-02-02,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-02-09,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-02-16,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-02-23,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-03-01,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-03-08,BN,Brunei Darussalam,Asia,WPRO,,0,,0
2020-03-15,BN,Brunei Darussalam,Asia,WPRO,40.0,40,,0
2020-03-22,BN,Brunei Darussalam,Asia,WPRO,43.0,83,,0
2020-03-29,BN,Brunei Darussalam,Asia,WPRO,37.0,120,1.0,1
2020-04-05,BN,Brunei Darussalam,Asia,WPRO,15.0,135,,1
2020-04-12,BN,Brunei Darussalam,Asia,WPRO,1.0,136,,1
2020-04-19,BN,Brunei Darussalam,Asia,WPRO,1.0,137,,1
2020-04-26,BN,Brunei Darussalam,Asia,WPRO,1.0,138,,1
2020-05-03,BN,Brunei Darussalam,Asia,WPRO,,138,,1
2020-05-10,BN,Brunei Darussalam,Asia,WPRO,3.0,141,,1
2020-05-17,BN,Brunei Darussalam,Asia,WPRO,,141,,1
2020-05-24,BN,Brunei Darussalam,Asia,WPRO,,141,,1
2020-05-31,BN,Brunei Darussalam,Asia,WPRO,,141,1.0,2
2020-06-07,BN,Brunei Darussalam,Asia,WPRO,,141,,2
2020-06-14,BN,Brunei Darussalam,Asia,WPRO,,141,,2
2020-06-21,BN,Brunei Darussalam,Asia,WPRO,,141,1.0,3
2020-06-28,BN,Brunei Darussalam,Asia,WPRO,,141,,3
2020-07-05,BN,Brunei Darussalam,Asia,WPRO,,141,,3
2020-07-12,BN,Brunei Darussalam,Asia,WPRO,,141,,3
2020-07-19,BN,Brunei Darussalam,Asia,WPRO,,141,,3
2020-07-26,BN,Brunei Darussalam,Asia,WPRO,,141,,3
2020-08-02,BN,Brunei Darussalam,Asia,WPRO,,141,,3
2020-08-09,BN,Brunei Darussalam,Asia,WPRO,1.0,142,,3
2020-08-16,BN,Brunei Darussalam,Asia,WPRO,,142,,3
2020-08-23,BN,Brunei Darussalam,Asia,WPRO,1.0,143,,3
2020-08-30,BN,Brunei Darussalam,Asia,WPRO,1.0,144,,3
2020-09-06,BN,Brunei Darussalam,Asia,WPRO,1.0,145,,3
2020-09-13,BN,Brunei Darussalam,Asia,WPRO,,145,,3
2020-09-20,BN,Brunei Darussalam,Asia,WPRO,,145,,3
2020-09-27,BN,Brunei Darussalam,Asia,WPRO,1.0,146,,3
2020-10-04,BN,Brunei Darussalam,Asia,WPRO,,146,,3
2020-10-11,BN,Brunei Darussalam,Asia,WPRO,,146,,3
2020-10-18,BN,Brunei Darussalam,Asia,WPRO,1.0,147,,3
2020-10-25,BN,Brunei Darussalam,Asia,WPRO,1.0,148,,3
2020-11-01,BN,Brunei Darussalam,Asia,WPRO,,148,,3
2020-11-08,BN,Brunei Darussalam,Asia,WPRO,,148,,3
2020-11-15,BN,Brunei Darussalam,Asia,WPRO,,148,,3
2020-11-22,BN,Brunei Darussalam,Asia,WPRO,,148,,3
2020-11-29,BN,Brunei Darussalam,Asia,WPRO,2.0,150,,3
2020-12-06,BN,Brunei Darussalam,Asia,WPRO,1.0,151,,3
2020-12-13,BN,Brunei Darussalam,Asia,WPRO,1.0,152,,3
2020-12-20,BN,Brunei Darussalam,Asia,WPRO,,152,,3
2020-12-27,BN,Brunei Darussalam,Asia,WPRO,,152,,3
2021-01-03,BN,Brunei Darussalam,Asia,WPRO,20.0,172,,3
2021-01-10,BN,Brunei Darussalam,Asia,WPRO,1.0,173,,3
2021-01-17,BN,Brunei Darussalam,Asia,WPRO,1.0,174,,3
2021-01-24,BN,Brunei Darussalam,Asia,WPRO,1.0,175,,3
2021-01-31,BN,Brunei Darussalam,Asia,WPRO,5.0,180,,3
2021-02-07,BN,Brunei Darussalam,Asia,WPRO,1.0,181,,3
2021-02-14,BN,Brunei Darussalam,Asia,WPRO,3.0,184,,3
2021-02-21,BN,Brunei Darussalam,Asia,WPRO,1.0,185,,3
2021-02-28,BN,Brunei Darussalam,Asia,WPRO,1.0,186,,3
2021-03-07,BN,Brunei Darussalam,Asia,WPRO,4.0,190,,3
2021-03-14,BN,Brunei Darussalam,Asia,WPRO,9.0,199,,3
2021-03-21,BN,Brunei Darussalam,Asia,WPRO,7.0,206,,3
2021-03-28,BN,Brunei Darussalam,Asia,WPRO,1.0,207,,3
2021-04-04,BN,Brunei Darussalam,Asia,WPRO,7.0,214,,3
2021-04-11,BN,Brunei Darussalam,Asia,WPRO,5.0,219,,3
2021-04-18,BN,Brunei Darussalam,Asia,WPRO,2.0,221,,3
2021-04-25,BN,Brunei Darussalam,Asia,WPRO,2.0,223,,3
2021-05-02,BN,Brunei Darussalam,Asia,WPRO,4.0,227,,3
2021-05-09,BN,Brunei Darussalam,Asia,WPRO,3.0,230,,3
2021-05-16,BN,Brunei Darussalam,Asia,WPRO,2.0,232,,3
2021-05-23,BN,Brunei Darussalam,Asia,WPRO,4.0,236,,3
2021-05-30,BN,Brunei Darussalam,Asia,WPRO,6.0,242,,3
2021-06-06,BN,Brunei Darussalam,Asia,WPRO,2.0,244,,3
2021-06-13,BN,Brunei Darussalam,Asia,WPRO,6.0,250,,3
2021-06-20,BN,Brunei Darussalam,Asia,WPRO,5.0,255,,3
2021-06-27,BN,Brunei Darussalam,Asia,WPRO,4.0,259,,3
2021-07-04,BN,Brunei Darussalam,Asia,WPRO,3.0,262,,3
2021-07-11,BN,Brunei Darussalam,Asia,WPRO,13.0,275,,3
2021-07-18,BN,Brunei Darussalam,Asia,WPRO,16.0,291,,3
2021-07-25,BN,Brunei Darussalam,Asia,WPRO,30.0,321,,3
2021-08-01,BN,Brunei Darussalam,Asia,WPRO,17.0,338,,3
2021-08-08,BN,Brunei Darussalam,Asia,WPRO,26.0,364,,3
2021-08-15,BN,Brunei Darussalam,Asia,WPRO,359.0,723,1.0,4
2021-08-22,BN,Brunei Darussalam,Asia,WPRO,1046.0,1769,7.0,11
2021-08-29,BN,Brunei Darussalam,Asia,WPRO,796.0,2565,5.0,16
2021-09-05,BN,Brunei Darussalam,Asia,WPRO,764.0,3329,4.0,20
2021-09-12,BN,Brunei Darussalam,Asia,WPRO,834.0,4163,5.0,25
2021-09-19,BN,Brunei Darussalam,Asia,WPRO,884.0,5047,7.0,32
2021-09-26,BN,Brunei Darussalam,Asia,WPRO,1493.0,6540,6.0,38
2021-10-03,BN,Brunei Darussalam,Asia,WPRO,1176.0,7716,6.0,44
2021-10-10,BN,Brunei Darussalam,Asia,WPRO,1264.0,8980,5.0,49
2021-10-17,BN,Brunei Darussalam,Asia,WPRO,1880.0,10860,7.0,56
2021-10-24,BN,Brunei Darussalam,Asia,WPRO,1253.0,12113,1.0,57
2021-10-31,BN,Brunei Darussalam,Asia,WPRO,1017.0,13130,1.0,58
2021-11-07,BN,Brunei Darussalam,Asia,WPRO,652.0,13782,3.0,61
2021-11-14,BN,Brunei Darussalam,Asia,WPRO,433.0,14215,,61
2021-11-21,BN,Brunei Darussalam,Asia,WPRO,376.0,14591,,61
2021-11-28,BN,Brunei Darussalam,Asia,WPRO,445.0,15036,,61
2021-12-05,BN,Brunei Darussalam,Asia,WPRO,150.0,15186,,61
2021-12-12,BN,Brunei Darussalam,Asia,WPRO,162.0,15348,,61
2021-12-19,BN,Brunei Darussalam,Asia,WPRO,54.0,15402,,61
2021-12-26,BN,Brunei Darussalam,Asia,WPRO,45.0,15447,,61
2022-01-02,BN,Brunei Darussalam,Asia,WPRO,52.0,15499,1.0,62
2022-01-09,BN,Brunei Darussalam,Asia,WPRO,135.0,15634,,62
2022-01-16,BN,Brunei Darussalam,Asia,WPRO,247.0,15881,,62
2022-01-23,BN,Brunei Darussalam,Asia,WPRO,251.0,16132,,62
2022-01-30,BN,Brunei Darussalam,Asia,WPRO,281.0,16413,,62
2022-02-06,BN,Brunei Darussalam,Asia,WPRO,1371.0,17784,,62
2022-02-13,BN,Brunei Darussalam,Asia,WPRO,4731.0,22515,2.0,64
2022-02-20,BN,Brunei Darussalam,Asia,WPRO,12464.0,34979,3.0,67
2022-02-27,BN,Brunei Darussalam,Asia,WPRO,24468.0,59447,6.0,73
2022-03-06,BN,Brunei Darussalam,Asia,WPRO,29402.0,88849,11.0,84
2022-03-13,BN,Brunei Darussalam,Asia,WPRO,23244.0,112093,8.0,92
2022-03-20,BN,Brunei Darussalam,Asia,WPRO,12623.0,124716,2.0,94
2022-03-27,BN,Brunei Darussalam,Asia,WPRO,6687.0,131403,6.0,100
2022-04-03,BN,Brunei Darussalam,Asia,WPRO,4571.0,135974,,100
2022-04-10,BN,Brunei Darussalam,Asia,WPRO,2556.0,138530,1.0,101
2022-04-17,BN,Brunei Darussalam,Asia,WPRO,1493.0,140023,,101
2022-04-24,BN,Brunei Darussalam,Asia,WPRO,1096.0,141119,,101
2022-05-01,BN,Brunei Darussalam,Asia,WPRO,792.0,141911,,101
2022-05-08,BN,Brunei Darussalam,Asia,WPRO,947.0,142858,,101
2022-05-15,BN,Brunei Darussalam,Asia,WPRO,1801.0,144659,,101
2022-05-22,BN,Brunei Darussalam,Asia,WPRO,1827.0,146486,,101
2022-05-29,BN,Brunei Darussalam,Asia,WPRO,1603.0,148089,,101
2022-06-05,BN,Brunei Darussalam,Asia,WPRO,2313.0,150402,,101
2022-06-12,BN,Brunei Darussalam,Asia,WPRO,2691.0,153093,,101
2022-06-19,BN,Brunei Darussalam,Asia,WPRO,3930.0,157023,,101
2022-06-26,BN,Brunei Darussalam,Asia,WPRO,,157023,1.0,102
2022-07-03,BN,Brunei Darussalam,Asia,WPRO,6504.0,163527,5.0,107
2022-07-10,BN,Brunei Darussalam,Asia,WPRO,9610.0,173137,10.0,117
2022-07-17,BN,Brunei Darussalam,Asia,WPRO,11858.0,184995,4.0,121
2022-07-24,BN,Brunei Darussalam,Asia,WPRO,12420.0,197415,1.0,122
2022-07-31,BN,Brunei Darussalam,Asia,WPRO,8745.0,206160,,122
2022-08-07,BN,Brunei Darussalam,Asia,WPRO,9123.0,215283,6.0,128
2022-08-14,BN,Brunei Darussalam,Asia,WPRO,2976.0,218259,,128
2022-08-21,BN,Brunei Darussalam,Asia,WPRO,1986.0,220245,,128
2022-08-28,BN,Brunei Darussalam,Asia,WPRO,1454.0,221699,1.0,129
2022-09-04,BN,Brunei Darussalam,Asia,WPRO,1360.0,223059,1.0,130
2022-09-11,BN,Brunei Darussalam,Asia,WPRO,1551.0,224610,1.0,131
2022-09-18,BN,Brunei Darussalam,Asia,WPRO,1627.0,226237,,131
2022-09-25,BN,Brunei Darussalam,Asia,WPRO,1519.0,227756,,131
2022-10-02,BN,Brunei Darussalam,Asia,WPRO,1909.0,229665,2.0,133
2022-10-09,BN,Brunei Darussalam,Asia,WPRO,2168.0,231833,1.0,134
2022-10-16,BN,Brunei Darussalam,Asia,WPRO,2749.0,234582,1.0,135
2022-10-23,BN,Brunei Darussalam,Asia,WPRO,3074.0,237656,1.0,136
2022-10-30,BN,Brunei Darussalam,Asia,WPRO,3388.0,241044,,136
2022-11-06,BN,Brunei Darussalam,Asia,WPRO,3555.0,244599,1.0,137
2022-11-13,BN,Brunei Darussalam,Asia,WPRO,4262.0,248861,,137
2022-11-20,BN,Brunei Darussalam,Asia,WPRO,4545.0,253406,6.0,143
2022-11-27,BN,Brunei Darussalam,Asia,WPRO,4515.0,257921,1.0,144
2022-12-04,BN,Brunei Darussalam,Asia,WPRO,3519.0,261440,1.0,145
2022-12-11,BN,Brunei Darussalam,Asia,WPRO,3050.0,264490,1.0,146
2022-12-18,BN,Brunei Darussalam,Asia,WPRO,2329.0,266819,1.0,147
2022-12-25,BN,Brunei Darussalam,Asia,WPRO,1796.0,268615,1.0,148
2023-01-01,BN,Brunei Darussalam,Asia,WPRO,1584.0,270199,,148
2023-01-08,BN,Brunei Darussalam,Asia,WPRO,2447.0,272646,,148
2023-01-15,BN,Brunei Darussalam,Asia,WPRO,,272646,,148
2023-01-22,BN,Brunei Darussalam,Asia,WPRO,1571.0,274217,,148
2023-01-29,BN,Brunei Darussalam,Asia,WPRO,1003.0,275220,,148
2023-02-05,BN,Brunei Darussalam,Asia,WPRO,847.0,276067,,148
2023-02-12,BN,Brunei Darussalam,Asia,WPRO,758.0,276825,1.0,149
2023-02-19,BN,Brunei Darussalam,Asia,WPRO,616.0,277441,1.0,150
2023-02-26,BN,Brunei Darussalam,Asia,WPRO,551.0,277992,,150
2023-03-05,BN,Brunei Darussalam,Asia,WPRO,706.0,278698,,150
2023-03-12,BN,Brunei Darussalam,Asia,WPRO,963.0,279661,,150
2023-03-19,BN,Brunei Darussalam,Asia,WPRO,1129.0,280790,1.0,151
2023-03-26,BN,Brunei Darussalam,Asia,WPRO,1166.0,281956,2.0,153
2023-04-02,BN,Brunei Darussalam,Asia,WPRO,1389.0,283345,,153
2023-04-09,BN,Brunei Darussalam,Asia,WPRO,1287.0,284632,,153
2023-04-16,BN,Brunei Darussalam,Asia,WPRO,1108.0,285740,2.0,155
2023-04-23,BN,Brunei Darussalam,Asia,WPRO,1070.0,286810,,155
2023-04-30,BN,Brunei Darussalam,Asia,WPRO,1241.0,288051,2.0,157
2023-05-07,BN,Brunei Darussalam,Asia,WPRO,4593.0,292644,3.0,160
2023-05-14,BN,Brunei Darussalam,Asia,WPRO,6861.0,299505,,160
2023-05-21,BN,Brunei Darussalam,Asia,WPRO,4214.0,303719,1.0,161
2023-05-28,BN,Brunei Darussalam,Asia,WPRO,2614.0,306333,,161
2023-06-04,BN,Brunei Darussalam,Asia,WPRO,1353.0,307686,,161
2023-06-11,BN,Brunei Darussalam,Asia,WPRO,1091.0,308777,,161
2023-06-18,BN,Brunei Darussalam,Asia,WPRO,338.0,309115,,161
2023-06-25,BN,Brunei Darussalam,Asia,WPRO,275.0,309390,,161
2023-07-02,BN,Brunei Darussalam,Asia,WPRO,171.0,309561,,161
2023-07-09,BN,Brunei Darussalam,Asia,WPRO,252.0,309813,1.0,162
2023-07-16,BN,Brunei Darussalam,Asia,WPRO,117.0,309930,,162
2023-07-23,BN,Brunei Darussalam,Asia,WPRO,89.0,310019,,162
2023-07-30,BN,Brunei Darussalam,Asia,WPRO,87.0,310106,1.0,163
2023-08-06,BN,Brunei Darussalam,Asia,WPRO,119.0,310225,,163
2023-08-13,BN,Brunei Darussalam,Asia,WPRO,154.0,310379,,163
2023-08-20,BN,Brunei Darussalam,Asia,WPRO,,310379,,163
2023-08-27,BN,Brunei Darussalam,Asia,WPRO,173.0,310552,,163
2023-09-03,BN,Brunei Darussalam,Asia,WPRO,78.0,310630,,163
2023-09-10,BN,Brunei Darussalam,Asia,WPRO,146.0,310776,,163
2023-09-17,BN,Brunei Darussalam,Asia,WPRO,244.0,311020,,163
2023-09-24,BN,Brunei Darussalam,Asia,WPRO,216.0,311236,,163
2023-10-01,BN,Brunei Darussalam,Asia,WPRO,213.0,311449,,163
2023-10-08,BN,Brunei Darussalam,Asia,WPRO,165.0,311614,,163
2023-10-15,BN,Brunei Darussalam,Asia,WPRO,291.0,311905,,163
2023-10-22,BN,Brunei Darussalam,Asia,WPRO,289.0,312194,,163
2023-10-29,BN,Brunei Darussalam,Asia,WPRO,330.0,312524,,163
2023-11-05,BN,Brunei Darussalam,Asia,WPRO,368.0,312892,,163
2023-11-12,BN,Brunei Darussalam,Asia,WPRO,488.0,313380,,163
2023-11-19,BN,Brunei Darussalam,Asia,WPRO,539.0,313919,,163
2023-11-26,BN,Brunei Darussalam,Asia,WPRO,691.0,314610,,163
2023-12-03,BN,Brunei Darussalam,Asia,WPRO,1123.0,315733,1.0,164
2023-12-10,BN,Brunei Darussalam,Asia,WPRO,1854.0,317587,2.0,166
2023-12-17,BN,Brunei Darussalam,Asia,WPRO,3648.0,321235,2.0,168
2023-12-24,BN,Brunei Darussalam,Asia,WPRO,5040.0,326275,2.0,170
2023-12-31,BN,Brunei Darussalam,Asia,WPRO,4501.0,330776,1.0,171
2024-01-07,BN,Brunei Darussalam,Asia,WPRO,3459.0,334235,5.0,176
2024-01-14,BN,Brunei Darussalam,Asia,WPRO,4334.0,338569,1.0,177
2024-01-21,BN,Brunei Darussalam,Asia,WPRO,2373.0,340942,1.0,178
2024-01-28,BN,Brunei Darussalam,Asia,WPRO,1318.0,342260,,178
2024-02-04,BN,Brunei Darussalam,Asia,WPRO,542.0,342802,,178
2024-02-11,BN,Brunei Darussalam,Asia,WPRO,273.0,343075,,178
2024-02-18,BN,Brunei Darussalam,Asia,WPRO,124.0,343199,,178
2024-02-25,BN,Brunei Darussalam,Asia,WPRO,168.0,343367,,178
2024-03-03,BN,Brunei Darussalam,Asia,WPRO,102.0,343469,,178
2024-03-10,BN,Brunei Darussalam,Asia,WPRO,108.0,343577,,178
2024-03-17,BN,Brunei Darussalam,Asia,WPRO,76.0,343653,,178
2024-03-24,BN,Brunei Darussalam,Asia,WPRO,66.0,343719,,178
2024-03-31,BN,Brunei Darussalam,Asia,WPRO,51.0,343770,,178
2024-04-07,BN,Brunei Darussalam,Asia,WPRO,20.0,343790,,178
2024-04-14,BN,Brunei Darussalam,Asia,WPRO,36.0,343826,,178
2024-04-21,BN,Brunei Darussalam,Asia,WPRO,25.0,343851,,178
2024-04-28,BN,Brunei Darussalam,Asia,WPRO,85.0,343936,,178
2024-05-05,BN,Brunei Darussalam,Asia,WPRO,84.0,344020,,178
2024-05-12,BN,Brunei Darussalam,Asia,WPRO,125.0,344145,,178
2024-05-19,BN,Brunei Darussalam,Asia,WPRO,175.0,344320,,178
2024-05-26,BN,Brunei Darussalam,Asia,WPRO,166.0,344486,,178
2024-06-02,BN,Brunei Darussalam,Asia,WPRO,157.0,344643,,178
2024-06-09,BN,Brunei Darussalam,Asia,WPRO,154.0,344797,,178
2024-06-16,BN,Brunei Darussalam,Asia,WPRO,299.0,345096,,178
2024-06-23,BN,Brunei Darussalam,Asia,WPRO,308.0,345404,,178
2024-06-30,BN,Brunei Darussalam,Asia,WPRO,419.0,345823,,178
2024-07-07,BN,Brunei Darussalam,Asia,WPRO,423.0,346246,,178
2024-07-14,BN,Brunei Darussalam,Asia,WPRO,424.0,346670,,178
2024-07-21,BN,Brunei Darussalam,Asia,WPRO,399.0,347069,,178
2024-07-28,BN,Brunei Darussalam,Asia,WPRO,366.0,347435,,178
2024-08-04,BN,Brunei Darussalam,Asia,WPRO,288.0,347723,1.0,179
2024-08-11,BN,Brunei Darussalam,Asia,WPRO,235.0,347958,1.0,180
2024-08-18,BN,Brunei Darussalam,Asia,WPRO,156.0,348114,,180
2024-08-25,BN,Brunei Darussalam,Asia,WPRO,99.0,348213,1.0,181
2024-09-01,BN,Brunei Darussalam,Asia,WPRO,132.0,348345,,181
2020-01-05,BG,Bulgaria,Europe,EURO,,0,,0
2020-01-12,BG,Bulgaria,Europe,EURO,,0,,0
2020-01-19,BG,Bulgaria,Europe,EURO,,0,,0
2020-01-26,BG,Bulgaria,Europe,EURO,,0,,0
2020-02-02,BG,Bulgaria,Europe,EURO,,0,,0
2020-02-09,BG,Bulgaria,Europe,EURO,,0,,0
2020-02-16,BG,Bulgaria,Europe,EURO,,0,,0
2020-02-23,BG,Bulgaria,Europe,EURO,,0,,0
2020-03-01,BG,Bulgaria,Europe,EURO,,0,,0
2020-03-08,BG,Bulgaria,Europe,EURO,4.0,4,,0
2020-03-15,BG,Bulgaria,Europe,EURO,47.0,51,2.0,2
2020-03-22,BG,Bulgaria,Europe,EURO,134.0,185,1.0,3
2020-03-29,BG,Bulgaria,Europe,EURO,161.0,346,5.0,8
2020-04-05,BG,Bulgaria,Europe,EURO,185.0,531,12.0,20
2020-04-12,BG,Bulgaria,Europe,EURO,144.0,675,9.0,29
2020-04-19,BG,Bulgaria,Europe,EURO,219.0,894,13.0,42
2020-04-26,BG,Bulgaria,Europe,EURO,406.0,1300,14.0,56
2020-05-03,BG,Bulgaria,Europe,EURO,318.0,1618,17.0,73
2020-05-10,BG,Bulgaria,Europe,EURO,347.0,1965,18.0,91
2020-05-17,BG,Bulgaria,Europe,EURO,246.0,2211,17.0,108
2020-05-24,BG,Bulgaria,Europe,EURO,216.0,2427,22.0,130
2020-05-31,BG,Bulgaria,Europe,EURO,86.0,2513,10.0,140
2020-06-07,BG,Bulgaria,Europe,EURO,198.0,2711,20.0,160
2020-06-14,BG,Bulgaria,Europe,EURO,555.0,3266,12.0,172
2020-06-21,BG,Bulgaria,Europe,EURO,606.0,3872,27.0,199
2020-06-28,BG,Bulgaria,Europe,EURO,753.0,4625,17.0,216
2020-07-05,BG,Bulgaria,Europe,EURO,1052.0,5677,25.0,241
2020-07-12,BG,Bulgaria,Europe,EURO,1498.0,7175,26.0,267
2020-07-19,BG,Bulgaria,Europe,EURO,1463.0,8638,32.0,299
2020-07-26,BG,Bulgaria,Europe,EURO,1674.0,10312,39.0,338
2020-08-02,BG,Bulgaria,Europe,EURO,1524.0,11836,47.0,385
2020-08-09,BG,Bulgaria,Europe,EURO,1507.0,13343,60.0,445
2020-08-16,BG,Bulgaria,Europe,EURO,990.0,14333,50.0,495
2020-08-23,BG,Bulgaria,Europe,EURO,894.0,15227,50.0,545
2020-08-30,BG,Bulgaria,Europe,EURO,937.0,16164,60.0,605
2020-09-06,BG,Bulgaria,Europe,EURO,886.0,17050,66.0,671
2020-09-13,BG,Bulgaria,Europe,EURO,841.0,17891,46.0,717
2020-09-20,BG,Bulgaria,Europe,EURO,928.0,18819,38.0,755
2020-09-27,BG,Bulgaria,Europe,EURO,1178.0,19997,34.0,789
2020-10-04,BG,Bulgaria,Europe,EURO,1521.0,21518,52.0,841
2020-10-11,BG,Bulgaria,Europe,EURO,2801.0,24319,50.0,891
2020-10-18,BG,Bulgaria,Europe,EURO,4789.0,29108,77.0,968
2020-10-25,BG,Bulgaria,Europe,EURO,8454.0,37562,116.0,1084
